Id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
43,0.0312,0.0312,0.0781,0.0156,0.0469,0.0469,0.0781,0.0938,0.0312,0.0781,0.0469,0.1094,0.0156,0.0000,0.0312,0.0156,0.0312,0.0469,0.0469,0.0156,0.0781,0.0156,0.1719,0.0469,0.1406,0.0938,0.1562,0.1250,0.0625,0.0312,0.1094,0.0781,0.0312,0.1250,0.0938,0.0156,0.0000,0.1562,0.2031,0.1250,0.0469,0.2500,0.1719,0.0781,0.0625,0.0938,0.0938,0.1094,0.0625,0.0625,0.0469,0.0156,0.0156,0.0938,0.0781,0.0156,0.0469,0.0625,0.1719,0.0469,0.0469,0.0781,0.0781,0.1094
44,0.2188,0.0781,0.1719,0.0781,0.0469,0.0781,0.0625,0.0469,0.1406,0.0781,0.0469,0.1250,0.0938,0.1094,0.0000,0.0938,0.0781,0.0469,0.0469,0.0469,0.0625,0.0156,0.0781,0.1094,0.0625,0.0156,0.0938,0.0938,0.0781,0.0312,0.0625,0.0625,0.0781,0.0625,0.0625,0.1094,0.0156,0.0781,0.0781,0.0156,0.0469,0.0625,0.0625,0.0625,0.1250,0.0625,0.0312,0.0781,0.1719,0.0469,0.0938,0.0625,0.0938,0.0938,0.0469,0.0625,0.0625,0.0312,0.0312,0.0156,0.0938,0.0938,0.0469,0.1562
45,0.0469,0.0156,0.0781,0.1406,0.0312,0.0000,0.0156,0.0156,0.0469,0.0781,0.0156,0.0938,0.0781,0.0469,0.1406,0.1875,0.0625,0.0156,0.0156,0.1406,0.0000,0.0000,0.0312,0.0781,0.1094,0.0156,0.0156,0.0781,0.0156,0.0625,0.0312,0.1875,0.0938,0.0000,0.0938,0.0781,0.0781,0.0156,0.0781,0.0312,0.0312,0.0312,0.0156,0.0469,0.0312,0.1562,0.0625,0.1250,0.0781,0.0312,0.0469,0.0781,0.1406,0.0938,0.0938,0.1719,0.0781,0.0781,0.0781,0.1562,0.1094,0.2344,0.1562,0.2031
46,0.0781,0.0938,0.0781,0.0312,0.0781,0.0938,0.0781,0.1406,0.0625,0.0156,0.0469,0.0938,0.0312,0.0156,0.0781,0.0625,0.0781,0.0938,0.0781,0.0781,0.1406,0.0469,0.0625,0.0625,0.0312,0.0781,0.0469,0.0781,0.0781,0.0625,0.1094,0.1250,0.0781,0.0938,0.0000,0.0156,0.0469,0.0938,0.0469,0.1094,0.0469,0.1250,0.0312,0.0781,0.0312,0.0781,0.0625,0.0938,0.0312,0.1094,0.0625,0.0625,0.0625,0.0781,0.0469,0.0625,0.0469,0.0781,0.1562,0.0156,0.1250,0.1094,0.0469,0.2344
47,0.1094,0.1875,0.0156,0.1719,0.1250,0.0625,0.0625,0.0625,0.0781,0.0469,0.0312,0.1250,0.1094,0.1094,0.0781,0.1719,0.1406,0.0156,0.0938,0.1094,0.0625,0.0156,0.0000,0.0469,0.0312,0.0156,0.0156,0.0938,0.0312,0.0312,0.0938,0.0312,0.0781,0.0469,0.0625,0.0469,0.0469,0.0156,0.0000,0.0469,0.0312,0.0000,0.0312,0.0781,0.2031,0.0938,0.0469,0.0625,0.1562,0.0625,0.0938,0.1406,0.1250,0.0312,0.0938,0.0312,0.0938,0.0469,0.0625,0.1250,0.1094,0.0469,0.1094,0.0938
48,0.0469,0.1094,0.1094,0.0000,0.0469,0.1094,0.1250,0.0781,0.0469,0.0781,0.0625,0.0938,0.0156,0.0469,0.0156,0.0156,0.0938,0.0781,0.0625,0.0625,0.1406,0.0625,0.2344,0.0156,0.1094,0.0938,0.2344,0.1875,0.0625,0.0469,0.0469,0.0312,0.0625,0.1094,0.0781,0.0000,0.0938,0.2031,0.0469,0.0625,0.0469,0.2031,0.0938,0.0781,0.0781,0.2188,0.0625,0.0000,0.0625,0.0469,0.0312,0.0312,0.0156,0.0781,0.2188,0.0312,0.0469,0.0312,0.0312,0.0156,0.0156,0.0312,0.0000,0.0000
49,0.2031,0.1094,0.1094,0.1719,0.0781,0.0469,0.0312,0.1094,0.1562,0.0312,0.0312,0.1562,0.0938,0.0938,0.0781,0.1562,0.1250,0.0312,0.0625,0.0938,0.0469,0.0000,0.0000,0.0156,0.0312,0.0156,0.0000,0.0469,0.0938,0.0781,0.0000,0.1094,0.0938,0.0625,0.0938,0.0469,0.0312,0.0000,0.0000,0.0312,0.0469,0.0000,0.0000,0.0469,0.0625,0.0469,0.0625,0.1094,0.1719,0.0625,0.1094,0.0938,0.1562,0.0156,0.0625,0.1250,0.0625,0.0156,0.0625,0.0469,0.1875,0.1406,0.0469,0.1875
50,0.0938,0.0469,0.0625,0.0469,0.0625,0.0625,0.0469,0.0938,0.1094,0.0938,0.0625,0.0469,0.0156,0.0312,0.0781,0.0781,0.0781,0.0469,0.0938,0.0469,0.0156,0.0469,0.0156,0.1250,0.0625,0.0312,0.0625,0.0312,0.0781,0.1094,0.1094,0.1094,0.0781,0.0781,0.0938,0.0781,0.0781,0.0469,0.0469,0.1406,0.0938,0.0469,0.0469,0.1406,0.0781,0.0312,0.0938,0.0938,0.0000,0.0781,0.0625,0.0312,0.1094,0.0469,0.0781,0.0469,0.0625,0.1406,0.1562,0.0938,0.0000,0.1094,0.1719,0.1406
51,0.0625,0.0781,0.0625,0.1094,0.0312,0.0312,0.1094,0.0938,0.0469,0.0312,0.0469,0.0625,0.0469,0.0625,0.1094,0.1719,0.0469,0.0469,0.0000,0.0312,0.0000,0.0312,0.0156,0.0469,0.0469,0.0000,0.0781,0.0938,0.0469,0.0312,0.0312,0.1562,0.0312,0.0938,0.0312,0.0938,0.0000,0.0156,0.0000,0.0156,0.0469,0.0000,0.0156,0.1719,0.1875,0.0781,0.0625,0.1250,0.1719,0.0469,0.0938,0.1406,0.0938,0.0156,0.0938,0.1094,0.1094,0.0000,0.0938,0.1250,0.1719,0.1406,0.1250,0.3281
52,0.0625,0.0781,0.0156,0.0312,0.1250,0.1562,0.0938,0.2031,0.0625,0.0625,0.0469,0.0469,0.0625,0.0312,0.0312,0.0312,0.0938,0.1406,0.0469,0.0312,0.0938,0.1250,0.1875,0.0469,0.1250,0.1406,0.1094,0.0938,0.1719,0.0625,0.0469,0.0312,0.0156,0.2188,0.0156,0.0469,0.0625,0.1250,0.1562,0.0469,0.0469,0.0938,0.0156,0.0781,0.0625,0.0312,0.0781,0.0625,0.0156,0.1406,0.1250,0.0469,0.0312,0.0469,0.0312,0.0156,0.0625,0.0938,0.0625,0.0156,0.0312,0.0156,0.0781,0.0312
53,0.0312,0.0781,0.0469,0.0156,0.0781,0.2500,0.1875,0.0312,0.0469,0.1562,0.1094,0.0469,0.0469,0.0156,0.0156,0.0000,0.0000,0.1406,0.0938,0.0625,0.0938,0.0469,0.2812,0.0469,0.2188,0.1250,0.1250,0.1250,0.1094,0.0312,0.0469,0.0000,0.0469,0.2344,0.0781,0.0000,0.0781,0.1562,0.0938,0.0469,0.0938,0.0312,0.0625,0.1406,0.1406,0.1094,0.0312,0.0312,0.0938,0.0938,0.1250,0.0000,0.0469,0.0156,0.0312,0.0625,0.0156,0.0625,0.0312,0.0000,0.0156,0.0000,0.0156,0.0000
54,0.0312,0.1406,0.0625,0.0000,0.0469,0.0781,0.1875,0.0469,0.0312,0.0312,0.0781,0.0781,0.0312,0.0312,0.0156,0.0312,0.0312,0.1094,0.0469,0.0312,0.0781,0.1094,0.1875,0.0938,0.0938,0.2812,0.2344,0.0938,0.0781,0.0781,0.0156,0.0312,0.0938,0.0781,0.0469,0.0312,0.0625,0.1719,0.2500,0.0469,0.1094,0.2031,0.1094,0.0781,0.0625,0.0938,0.0625,0.0312,0.0781,0.0312,0.0625,0.0312,0.0312,0.1094,0.0781,0.0156,0.0156,0.0156,0.0781,0.0000,0.0312,0.0469,0.0156,0.0000
55,0.0625,0.0625,0.0469,0.0312,0.0312,0.0938,0.1094,0.0469,0.0156,0.0625,0.0781,0.0781,0.0156,0.0469,0.0625,0.0312,0.0938,0.0625,0.0938,0.0938,0.1406,0.0312,0.0625,0.0156,0.1250,0.1875,0.2344,0.1094,0.0469,0.0781,0.0312,0.0312,0.0156,0.1250,0.0469,0.0156,0.1250,0.0625,0.3750,0.0781,0.0312,0.3125,0.0781,0.0625,0.0625,0.0938,0.0781,0.0469,0.0312,0.0312,0.0469,0.0156,0.0469,0.0625,0.1094,0.0469,0.0312,0.0781,0.0938,0.0312,0.0000,0.0469,0.0625,0.0312
56,0.1250,0.0469,0.0625,0.0938,0.1094,0.0312,0.1094,0.0469,0.1094,0.0312,0.0312,0.0625,0.1094,0.1094,0.1406,0.0781,0.0312,0.0312,0.0469,0.1250,0.0625,0.0156,0.0625,0.0156,0.0625,0.0312,0.0156,0.1562,0.0312,0.0625,0.0625,0.0781,0.0781,0.1094,0.0625,0.1094,0.0156,0.0156,0.0000,0.0469,0.0781,0.0000,0.0625,0.0625,0.0781,0.1250,0.0469,0.1250,0.0938,0.1094,0.0625,0.1094,0.0469,0.0938,0.0938,0.1250,0.1094,0.0156,0.0938,0.0938,0.1562,0.0625,0.0625,0.1562
57,0.2031,0.1719,0.0938,0.0625,0.2188,0.0312,0.1094,0.0625,0.0938,0.0781,0.0469,0.1094,0.0938,0.0781,0.0625,0.0938,0.1562,0.0781,0.0625,0.1250,0.0156,0.0000,0.0312,0.0469,0.0781,0.0156,0.0312,0.0625,0.0469,0.0625,0.0312,0.0469,0.0625,0.0781,0.0938,0.0781,0.0625,0.0312,0.0156,0.0000,0.0469,0.0156,0.0312,0.0781,0.1406,0.0625,0.0469,0.1250,0.1094,0.0938,0.0781,0.0625,0.1250,0.0312,0.0312,0.0781,0.0938,0.0000,0.0625,0.1250,0.0625,0.0625,0.1406,0.0625
58,0.0938,0.1094,0.0469,0.1094,0.0938,0.0781,0.0781,0.0625,0.0625,0.0156,0.0156,0.1094,0.0781,0.1562,0.0469,0.1719,0.1094,0.1094,0.0469,0.0938,0.0469,0.0312,0.0469,0.0469,0.0625,0.0000,0.0312,0.1094,0.0625,0.0625,0.0156,0.0625,0.0625,0.0312,0.0625,0.1094,0.0000,0.0000,0.0000,0.0312,0.0781,0.0000,0.1094,0.0938,0.1250,0.1094,0.0938,0.0625,0.0938,0.0625,0.0469,0.1406,0.2188,0.0625,0.0781,0.0625,0.0625,0.0156,0.1250,0.0781,0.0781,0.0938,0.1250,0.1094
59,0.0625,0.1250,0.1094,0.1250,0.1719,0.0312,0.0312,0.1094,0.0625,0.0781,0.0469,0.1406,0.0625,0.0625,0.1562,0.0312,0.1250,0.0781,0.0781,0.1094,0.0625,0.0312,0.0469,0.0312,0.0781,0.0000,0.0156,0.0469,0.0938,0.0156,0.0156,0.1250,0.0938,0.0469,0.0781,0.0469,0.0781,0.0312,0.0469,0.0469,0.0156,0.0469,0.0156,0.0625,0.0938,0.0469,0.0625,0.1562,0.1406,0.0938,0.0625,0.0312,0.0781,0.0625,0.0156,0.0625,0.1094,0.0781,0.0781,0.1094,0.0781,0.0938,0.1406,0.1250
60,0.0000,0.0156,0.0625,0.0625,0.0156,0.0781,0.0625,0.0938,0.0312,0.0469,0.0938,0.0000,0.0000,0.0469,0.0156,0.1406,0.0156,0.0469,0.0469,0.0312,0.0312,0.0312,0.1719,0.0312,0.1719,0.1875,0.1406,0.0781,0.0938,0.0156,0.0938,0.0312,0.0781,0.0781,0.0469,0.0781,0.0156,0.1250,0.2344,0.0469,0.0781,0.0938,0.0469,0.1875,0.0469,0.1094,0.1094,0.1250,0.0312,0.1094,0.0156,0.0312,0.0781,0.0312,0.1094,0.0625,0.0000,0.0938,0.1250,0.1250,0.0469,0.1094,0.1250,0.1094
61,0.2031,0.1406,0.0469,0.1094,0.1094,0.0625,0.0781,0.0781,0.0781,0.0312,0.0156,0.1094,0.1406,0.0781,0.0625,0.1406,0.0781,0.0312,0.0469,0.0938,0.0625,0.0000,0.0469,0.0156,0.0312,0.0469,0.0156,0.1406,0.0469,0.0156,0.0781,0.0469,0.0625,0.0625,0.0625,0.0781,0.0312,0.0156,0.0469,0.0469,0.0469,0.0312,0.0469,0.0625,0.1562,0.0781,0.1406,0.0781,0.1562,0.0938,0.0625,0.1406,0.0469,0.0469,0.0625,0.0469,0.1094,0.0312,0.1094,0.1406,0.1094,0.0312,0.1094,0.0625
62,0.1250,0.1250,0.0625,0.1094,0.0781,0.0469,0.0469,0.0781,0.0781,0.0469,0.0469,0.0469,0.1094,0.0469,0.1250,0.0781,0.0938,0.0625,0.0625,0.0625,0.0469,0.0625,0.0312,0.0469,0.0625,0.0312,0.0625,0.0781,0.0469,0.0938,0.0625,0.1250,0.0938,0.0625,0.0469,0.0469,0.0938,0.0312,0.0625,0.1094,0.0625,0.0781,0.0000,0.0781,0.0625,0.1094,0.0469,0.0625,0.1094,0.0000,0.0469,0.1250,0.0625,0.0469,0.0938,0.0938,0.0469,0.1406,0.1094,0.0781,0.0625,0.0469,0.1562,0.1406
63,0.0625,0.1250,0.0625,0.2031,0.1719,0.0312,0.0781,0.0625,0.0625,0.0156,0.0312,0.0938,0.1719,0.1094,0.0781,0.1250,0.1250,0.0781,0.0469,0.0938,0.0469,0.0312,0.0000,0.0156,0.0469,0.0000,0.0469,0.0625,0.0625,0.0000,0.0312,0.0469,0.1250,0.0781,0.0156,0.0938,0.0469,0.0000,0.0156,0.0156,0.0781,0.0000,0.0000,0.1250,0.0625,0.0625,0.1094,0.1406,0.1250,0.0781,0.0781,0.0938,0.0781,0.0312,0.0625,0.0469,0.1250,0.0625,0.1250,0.0938,0.0781,0.0469,0.1875,0.1875
64,0.0938,0.0781,0.0625,0.0156,0.0312,0.0469,0.1094,0.0625,0.0469,0.1406,0.0469,0.0625,0.0469,0.0781,0.0312,0.0625,0.0625,0.0625,0.0625,0.1250,0.0938,0.0156,0.1250,0.0469,0.0469,0.2031,0.1250,0.1719,0.0781,0.0781,0.0312,0.0156,0.0469,0.0312,0.0469,0.0156,0.1094,0.1719,0.1875,0.0625,0.0312,0.1719,0.0469,0.0938,0.1406,0.1094,0.0625,0.0469,0.0469,0.0781,0.1250,0.0469,0.0781,0.0469,0.1250,0.0469,0.0156,0.0156,0.1250,0.0312,0.0312,0.0312,0.0625,0.0469
65,0.1562,0.0938,0.1562,0.0625,0.0938,0.0312,0.0938,0.0781,0.2031,0.0312,0.0938,0.1250,0.1250,0.0312,0.1094,0.0156,0.0781,0.0312,0.0469,0.0469,0.0625,0.0312,0.0000,0.0312,0.0312,0.0156,0.0156,0.0781,0.0625,0.0625,0.0625,0.0938,0.1562,0.0938,0.0938,0.0469,0.0312,0.0000,0.0156,0.0625,0.0469,0.0312,0.0312,0.1406,0.1875,0.0469,0.0781,0.1094,0.0781,0.0938,0.1406,0.1250,0.0156,0.0625,0.0312,0.1094,0.1094,0.0312,0.1094,0.0781,0.0625,0.0781,0.0781,0.0625
66,0.1562,0.1094,0.0781,0.0781,0.1250,0.0469,0.0469,0.0938,0.0781,0.0156,0.0625,0.0781,0.0938,0.0938,0.0938,0.1406,0.0938,0.1094,0.0000,0.0312,0.0469,0.0625,0.0625,0.0469,0.1250,0.0156,0.0312,0.0781,0.0312,0.0781,0.0625,0.0312,0.0625,0.0000,0.0625,0.1719,0.0156,0.0156,0.0469,0.0312,0.0312,0.0469,0.0469,0.1094,0.1719,0.0469,0.0781,0.1094,0.1094,0.0781,0.0938,0.1406,0.0469,0.0938,0.0938,0.0312,0.0625,0.0312,0.0938,0.1406,0.1406,0.0469,0.0938,0.0469
67,0.1094,0.0625,0.0156,0.1250,0.1094,0.0625,0.0625,0.1562,0.0625,0.0156,0.0000,0.0625,0.0781,0.0625,0.0781,0.1719,0.0469,0.0938,0.0625,0.0781,0.0625,0.0000,0.0312,0.0312,0.0312,0.0156,0.0469,0.1250,0.1094,0.0469,0.0469,0.0625,0.0312,0.0625,0.0312,0.0312,0.0469,0.0156,0.0000,0.0000,0.0469,0.0000,0.0469,0.0781,0.1406,0.0781,0.0938,0.1719,0.1250,0.1562,0.0312,0.1562,0.0625,0.0469,0.1250,0.0781,0.0312,0.0312,0.0781,0.2188,0.1406,0.1250,0.1406,0.1406
68,0.2812,0.0938,0.1094,0.1406,0.1562,0.0312,0.0156,0.0781,0.0781,0.0312,0.1719,0.0781,0.0625,0.0938,0.0781,0.1250,0.0625,0.0781,0.0781,0.0781,0.0312,0.0156,0.0156,0.0312,0.0156,0.0312,0.0312,0.0156,0.0781,0.0469,0.0312,0.0312,0.1250,0.0469,0.1094,0.0312,0.0156,0.0156,0.0000,0.0469,0.1250,0.0000,0.0469,0.1562,0.0625,0.0469,0.1250,0.1250,0.1562,0.0625,0.0625,0.0938,0.0938,0.0312,0.0625,0.0312,0.0938,0.0156,0.0781,0.1094,0.1719,0.0469,0.0625,0.1406
69,0.1250,0.0312,0.1094,0.0625,0.0938,0.0469,0.1406,0.1250,0.0781,0.0781,0.0938,0.0469,0.1094,0.1250,0.0312,0.0781,0.0625,0.1250,0.0469,0.0781,0.0781,0.0156,0.0469,0.0469,0.0938,0.0156,0.0625,0.1250,0.1250,0.0625,0.0469,0.0625,0.0938,0.0938,0.0312,0.0625,0.0312,0.0781,0.0312,0.0625,0.0938,0.0781,0.0000,0.0781,0.0781,0.0781,0.0469,0.0938,0.0469,0.1562,0.0938,0.1406,0.1094,0.0469,0.0781,0.0625,0.0156,0.0312,0.0938,0.0469,0.1250,0.0469,0.0625,0.0312
70,0.2500,0.0625,0.1875,0.1250,0.0938,0.0469,0.0781,0.1094,0.1875,0.0156,0.1094,0.0312,0.0156,0.0938,0.0469,0.1406,0.0781,0.0781,0.0469,0.0312,0.0156,0.0312,0.0781,0.0156,0.0781,0.0312,0.0312,0.0781,0.0938,0.0781,0.0156,0.0469,0.1719,0.0938,0.0781,0.0781,0.0156,0.0156,0.0156,0.0156,0.0781,0.0156,0.0469,0.0781,0.0156,0.0156,0.1406,0.1406,0.1250,0.0781,0.0312,0.0625,0.1094,0.0469,0.0469,0.0938,0.0781,0.0000,0.0469,0.1250,0.1719,0.1094,0.0469,0.0781
71,0.1875,0.1562,0.0781,0.1250,0.1094,0.0625,0.0469,0.2188,0.1094,0.0000,0.0469,0.0625,0.0625,0.0625,0.1094,0.1562,0.1250,0.0938,0.0469,0.0781,0.0625,0.0156,0.0312,0.0000,0.0625,0.0000,0.0625,0.0625,0.0469,0.0781,0.0625,0.0781,0.1094,0.1250,0.0469,0.0625,0.0156,0.0000,0.0312,0.0156,0.1094,0.0000,0.0156,0.0312,0.0781,0.0938,0.0156,0.0781,0.1250,0.0469,0.0469,0.1250,0.1562,0.0312,0.0781,0.0312,0.0625,0.0625,0.0312,0.1094,0.1562,0.0781,0.0781,0.1406
72,0.1094,0.1406,0.1875,0.0938,0.1250,0.0312,0.0625,0.1562,0.0781,0.0312,0.0781,0.1406,0.0469,0.0781,0.0312,0.2344,0.0938,0.0625,0.0625,0.0781,0.0469,0.0156,0.0156,0.0156,0.0469,0.0000,0.0469,0.0312,0.1094,0.0156,0.0469,0.0469,0.1250,0.0781,0.0469,0.0781,0.0312,0.0156,0.0312,0.0156,0.0625,0.0156,0.0156,0.0938,0.1406,0.0312,0.0625,0.0781,0.2031,0.0938,0.0312,0.1250,0.0938,0.0312,0.0156,0.0469,0.1406,0.0469,0.0469,0.0469,0.1562,0.0625,0.1406,0.1250
73,0.1250,0.1250,0.0625,0.0938,0.1250,0.0781,0.0938,0.0469,0.0625,0.0156,0.0156,0.1094,0.1094,0.0469,0.0781,0.1406,0.0781,0.0781,0.0312,0.1406,0.0469,0.0312,0.0625,0.0156,0.0312,0.0469,0.0469,0.1406,0.0469,0.0156,0.0312,0.0625,0.0938,0.0781,0.0312,0.0156,0.0469,0.0312,0.0156,0.0156,0.0312,0.0312,0.0469,0.0781,0.1094,0.1094,0.0625,0.1562,0.0938,0.0625,0.0781,0.1250,0.1094,0.0312,0.0938,0.0781,0.0938,0.0156,0.0781,0.1094,0.0938,0.1406,0.1250,0.1719
74,0.1719,0.1250,0.0625,0.0781,0.0781,0.0156,0.1094,0.1875,0.1250,0.0000,0.0469,0.1250,0.1094,0.0781,0.0469,0.0625,0.0469,0.0625,0.0781,0.0312,0.0156,0.0000,0.0000,0.0625,0.0625,0.0000,0.0312,0.1250,0.1094,0.0469,0.0781,0.0469,0.1094,0.1094,0.0781,0.0625,0.0156,0.0156,0.0000,0.0156,0.0469,0.0000,0.0312,0.0781,0.0781,0.0469,0.1875,0.1562,0.1094,0.0781,0.0781,0.1250,0.1094,0.0469,0.1094,0.0312,0.1250,0.0469,0.0469,0.1406,0.0938,0.1250,0.0469,0.1250
75,0.1250,0.0625,0.0469,0.1406,0.0469,0.0625,0.0469,0.0469,0.0625,0.0000,0.0156,0.0781,0.1094,0.1094,0.0781,0.1250,0.0781,0.0625,0.0156,0.0938,0.0781,0.0781,0.0625,0.0312,0.0312,0.0000,0.0781,0.1406,0.0312,0.0781,0.0312,0.0469,0.0625,0.0469,0.0625,0.0469,0.0000,0.0312,0.0156,0.0156,0.0312,0.0000,0.0156,0.0938,0.0938,0.0625,0.0625,0.2344,0.1094,0.0312,0.0312,0.1406,0.1250,0.0781,0.1250,0.0938,0.0938,0.0625,0.0312,0.1406,0.0781,0.1719,0.1562,0.2500
76,0.2344,0.1406,0.0469,0.0938,0.1562,0.0938,0.0312,0.0938,0.0000,0.0625,0.0469,0.0938,0.0312,0.0781,0.0469,0.1875,0.1250,0.0938,0.0312,0.1094,0.0469,0.0156,0.0469,0.0625,0.0469,0.0625,0.0469,0.0469,0.1250,0.0625,0.0312,0.0781,0.0625,0.0312,0.0312,0.0938,0.0469,0.0312,0.0469,0.0469,0.0938,0.0000,0.0469,0.0469,0.0156,0.0469,0.0625,0.0781,0.0938,0.1094,0.0781,0.0469,0.1094,0.0312,0.0781,0.1094,0.0781,0.0469,0.0469,0.0156,0.1562,0.1406,0.0469,0.2500
77,0.3281,0.1719,0.1094,0.1250,0.1094,0.0469,0.1719,0.0469,0.1406,0.0781,0.0625,0.0938,0.0781,0.0781,0.0625,0.0781,0.1250,0.0469,0.0469,0.0625,0.0469,0.0000,0.0312,0.0312,0.0625,0.0156,0.0469,0.1406,0.0312,0.0312,0.0469,0.0938,0.1250,0.1094,0.0625,0.0469,0.0469,0.0156,0.0156,0.0469,0.1094,0.0312,0.0312,0.0312,0.2188,0.0469,0.0156,0.0312,0.1562,0.0469,0.1562,0.0625,0.0781,0.0469,0.0469,0.0781,0.0312,0.0000,0.0625,0.0469,0.0938,0.0938,0.0156,0.0469
78,0.0469,0.0781,0.1250,0.1250,0.0938,0.0781,0.1094,0.0469,0.0938,0.0312,0.0469,0.1719,0.0312,0.1406,0.0938,0.0781,0.0938,0.0625,0.1094,0.0312,0.0781,0.0469,0.0156,0.0625,0.0938,0.0000,0.0625,0.0781,0.0469,0.0000,0.0312,0.0781,0.1094,0.0625,0.0312,0.0781,0.0469,0.0156,0.0312,0.0000,0.0469,0.0156,0.0625,0.0938,0.1875,0.0938,0.0781,0.1406,0.1250,0.1250,0.0625,0.1094,0.0781,0.0625,0.0781,0.0469,0.0469,0.0469,0.0469,0.1562,0.1562,0.0312,0.0938,0.0469
79,0.1094,0.0938,0.0938,0.0938,0.0781,0.0469,0.0469,0.1875,0.0938,0.0000,0.0312,0.0781,0.0938,0.0781,0.0000,0.1250,0.0938,0.0938,0.0312,0.0625,0.0156,0.0312,0.0469,0.0312,0.0312,0.0469,0.0312,0.1094,0.0781,0.0938,0.0469,0.1562,0.0625,0.0938,0.0312,0.0469,0.0469,0.0000,0.0625,0.0000,0.0312,0.0312,0.0000,0.0469,0.0469,0.0469,0.0781,0.1562,0.1250,0.0625,0.0469,0.0938,0.1406,0.0469,0.0781,0.1562,0.0781,0.0312,0.0469,0.0938,0.1094,0.2031,0.1250,0.2188
80,0.0469,0.0469,0.0781,0.0625,0.0938,0.0625,0.1094,0.0625,0.0469,0.0938,0.0312,0.0625,0.0000,0.0469,0.0781,0.0469,0.0938,0.1250,0.0781,0.0156,0.0469,0.0938,0.1250,0.0781,0.0312,0.2344,0.1094,0.0625,0.0781,0.0312,0.0781,0.0781,0.0469,0.1250,0.0312,0.0469,0.1406,0.0938,0.1250,0.0938,0.0781,0.0625,0.0625,0.0781,0.0469,0.0938,0.0781,0.0469,0.0312,0.0312,0.0469,0.0469,0.0312,0.0938,0.0781,0.0312,0.0938,0.0781,0.0781,0.0625,0.0312,0.0625,0.0781,0.2344
81,0.0625,0.0156,0.1094,0.0625,0.0469,0.0469,0.0781,0.0625,0.0156,0.1406,0.0469,0.0938,0.0625,0.0625,0.0000,0.0938,0.1094,0.0469,0.0469,0.0312,0.0781,0.0469,0.1875,0.0312,0.1250,0.2500,0.0469,0.1250,0.0469,0.0938,0.0312,0.0938,0.0469,0.0938,0.0625,0.0781,0.0469,0.1406,0.1250,0.1250,0.0781,0.0000,0.0625,0.0469,0.0312,0.1562,0.0781,0.0469,0.0312,0.0781,0.0781,0.0469,0.0625,0.1094,0.1562,0.0469,0.0625,0.0469,0.0312,0.0469,0.0938,0.0625,0.0781,0.0469
82,0.1875,0.1094,0.0625,0.1719,0.2031,0.0781,0.0469,0.0625,0.0625,0.0156,0.0469,0.0781,0.0469,0.1094,0.0781,0.1562,0.1562,0.1406,0.0156,0.0938,0.0625,0.0156,0.0000,0.0625,0.0312,0.0156,0.0469,0.0938,0.0625,0.0781,0.0156,0.0312,0.0781,0.0781,0.0625,0.0312,0.0156,0.0000,0.0469,0.0156,0.0312,0.0000,0.0312,0.0781,0.1406,0.0781,0.0469,0.1094,0.1250,0.0625,0.0625,0.0781,0.1250,0.0469,0.0938,0.0469,0.1250,0.0469,0.0156,0.1250,0.0781,0.0469,0.1719,0.1562
83,0.1094,0.1094,0.1250,0.1094,0.1094,0.0938,0.0781,0.0938,0.0625,0.1094,0.0625,0.1094,0.0312,0.0469,0.0469,0.0938,0.1719,0.1406,0.0625,0.0625,0.0781,0.0156,0.0312,0.0625,0.0312,0.0625,0.1094,0.0469,0.0781,0.0625,0.0469,0.0781,0.0469,0.0312,0.0312,0.0156,0.1406,0.0312,0.0781,0.0625,0.0156,0.0938,0.0312,0.1094,0.1250,0.0781,0.0312,0.0781,0.1250,0.0781,0.1250,0.0312,0.1094,0.0469,0.0625,0.0625,0.0156,0.0469,0.0469,0.0469,0.1250,0.0938,0.0312,0.1094
84,0.1250,0.0469,0.1719,0.0469,0.0312,0.0469,0.0781,0.0781,0.0469,0.0781,0.0781,0.1250,0.0156,0.0469,0.0781,0.0625,0.0938,0.0312,0.0938,0.0469,0.0625,0.0000,0.0625,0.0469,0.0469,0.1094,0.0781,0.0781,0.1406,0.0312,0.0938,0.0781,0.0938,0.0625,0.0156,0.0000,0.1094,0.0625,0.0781,0.1250,0.0625,0.0469,0.0312,0.0781,0.1094,0.2031,0.0781,0.0469,0.0781,0.0938,0.0469,0.0938,0.0625,0.0625,0.0938,0.0938,0.0312,0.1406,0.0312,0.1562,0.0469,0.0312,0.1094,0.0625
85,0.0781,0.0625,0.0938,0.0000,0.0625,0.0781,0.1406,0.0312,0.0781,0.1406,0.0625,0.0312,0.0156,0.0156,0.0156,0.0312,0.0156,0.0469,0.1250,0.0312,0.0469,0.0469,0.1719,0.0469,0.0781,0.1250,0.2500,0.0938,0.0625,0.0781,0.0938,0.0625,0.1094,0.1250,0.0156,0.0312,0.0781,0.1406,0.1562,0.1719,0.0781,0.1875,0.1406,0.0938,0.1094,0.0469,0.0781,0.0312,0.0312,0.0938,0.0625,0.0156,0.0312,0.0469,0.0781,0.0469,0.0469,0.0938,0.0469,0.0469,0.0156,0.0625,0.0469,0.0156
